,country,year,population,GPD,DCT,DNT,DBT
3268,Suriname,2010,526103.0,7518260916.66145,-22.1971235726401,-23.6933573783291,-24.6874340358775
3269,Svalbard and Jan Mayen Islands,2010,864473.0,8289700416.719406,-22.5423049671824,-23.68360759340745,-23.87078547207125
3270,Swaziland,2010,1202843.0,9061139916.77736,-22.8874863617247,-23.6738578084858,-23.054136908265
3271,Sweden,2010,9378126.0,402720761918.787,-22.8727665598589,-25.0237790511344,-25.4379431888947
3272,Switzerland,2010,7824909.0,434608524693.076,-22.9831464708072,-25.8652923801636,-25.8856991595097
3273,Syria,2010,21018834.0,673476762346.538,-21.5142102617569,-24.2763733164006,-24.5293021486717
3274,Taiwan,2010,23162000.0,912345000000.0,-21.8888715441076,-25.8626848788757,-25.1227998470251
3275,Tajikistan,2010,7641630.0,16095861426.4997,-22.6086438008785,-22.8422440020833,-25.5466921428207
3276,Tanzania,2010,46098591.0,93586689055.5195,-23.2769550076159,-21.9472837419444,-21.5337998952194
3277,Thailand,2010,67208808.0,905958400766.498,-22.0609124754783,-24.3740188554234,-23.2848115931372
3278,Timor-Leste,2010,1109591.0,2055819800.13757,-22.893438841384,-22.9529949313686,-22.8417615302428
3279,Togo,2010,6502952.0,7857394710.04464,-21.802678409906,-22.3604394224754,-21.2081418753375
3280,Tokelau,2010,3303544.5,4188201041.750711,-22.0067854936758,-22.4746747609825,-24.3937458487547
3281,Tonga,2010,104137.0,519007373.456783,-22.2108925774456,-22.5889100994896,-27.5793498221719
3282,Trinidad and Tobago,2010,1328100.0,41517610649.3548,-21.2693037504353,-25.3735239599883,-25.0742687776195
3283,Tunisia,2010,10639931.0,111042209915.176,-22.1020597455564,-24.3994435330396,-23.9967314053757
3284,Turkey,2010,72326914.0,1234816394148.46,-22.149401839871,-24.6301200508865,-24.2508993570479
3285,Turkmenistan,2010,5087210.0,50579213834.4319,-20.5955159007088,-23.2649575695813,-25.3352129251415
3286,Turks and Caicos Islands,2010,30994.0,25305437836.732,-21.391095624988,-23.58198220707845,-24.00609841608687
3287,Tuvalu,2010,10531.0,31661839.0321006,-22.1866753492672,-23.8990068445756,-22.67698390703223
3288,Uganda,2010,33915133.0,52159660639.0429,-23.3122961695355,-22.0598152957245,-21.3478693979776
3289,Ukraine,2010,45870700.0,358915221129.055,-21.00430000096,-23.3724119104607,-24.4386567378134
3290,United Arab Emirates,2010,8270684.0,478166723968.765,-21.8027314091753,-24.9570181575884,-25.9973686232647
3291,United Kingdom,2010,62766365.0,2271883131066.39,-22.2734672593834,-25.0639346110151,-25.5899202503577
3292,United States of America,2010,309348193.0,15273330534513.0,-21.7648591902531,-24.7598834418679,-25.3085688966879
3293,United States Virgin Islands,2010,106267.0,7665486828514.654,-22.34508186660915,-23.72144434821355,-24.57988342010575
3294,Uruguay,2010,3374415.0,57643122516.3077,-22.9253045429652,-22.6830052545592,-23.8511979435236
3295,Uzbekistan,2010,28562400.0,121096070356.98,-20.9098332153582,-22.9533938058519,-25.4844677251516
3296,Vanuatu,2010,236295.0,696605442.917373,-22.4744220001172,-22.2133468394131,-23.8763686476594
3297,Venezuela,2010,29028033.0,480267994804.158,-21.6609716815764,-24.3303861159573,-24.6364956994958
3298,Viet Nam,2010,86932500.0,390001890710.746,-21.643587613613,-23.5488048181362,-22.1050344506781
3299,Wallis and Futuna Islands,2010,65823926.33333333,295244164638.6323,-21.82789946769307,-23.71234578198483,-23.07332495000287
3300,Western Sahara,2010,44715352.66666666,200486438566.5187,-22.01221132177313,-23.87588674583347,-24.04161544932763
3301,Yemen,2010,23606779.0,105728712494.405,-22.1965231758532,-24.0394277096821,-25.0099059486524
3302,Zambia,2010,13850033.0,45418096902.1563,-23.7504500576745,-20.789418089158,-21.8658758741233
3303,Zimbabwe,2010,14086317.0,19409366289.1382,-21.4242031587124,-21.8573226688976,-21.113417693475
3304,Afghanistan,2011,29708599.0,49338254430.557,-22.1180382969867,-22.9955001719469,-21.113417693475
3305,Albania,2011,2905195.0,29655482843.0915,-22.4959672054731,-23.8712640553549,-21.113417693475
3306,Algeria,2011,36819558.0,478284400071.981,-22.1174203585684,-25.0923364548573,-21.113417693475
3307,American Samoa,2011,55320.0,366576965820.134,-22.1783949320859,-24.23976672418733,-21.113417693475
3308,Andorra,2011,83751.0,254869531568.287,-22.2393695056034,-23.38719699351737,-21.113417693475
3309,Angola,2011,24218565.0,143162097316.44,-22.3003440791209,-22.5346272628474,-21.113417693475
3310,Anguilla,2011,12157142.0,72462036402.56743,-22.1288014709878,-24.10282256154325,-21.113417693475
3311,Antigua and Barbuda,2011,95719.0,1761975488.69485,-21.9572588628547,-25.6710178602391,-21.113417693475
3312,Argentina,2011,41656879.0,817697534675.125,-22.1907138406205,-23.6394426379014,-21.113417693475
3313,Armenia,2011,2875581.0,20192628679.6198,-22.1436743314813,-24.1881766308841,-21.113417693475
3314,Aruba,2011,102053.0,3671232222.36581,-21.8668073369907,-23.5538270091768,-21.113417693475
3315,Australia,2011,22340024.0,932989069866.557,-21.5899403425001,-22.9194773874695,-21.113417693475
3316,Austria,2011,8391643.0,371229170024.562,-22.4061857751882,-25.1848309687751,-21.113417693475
3317,Azerbaijan,2011,9173082.0,144514131462.76,-22.3365450088208,-24.4542128819246,-21.113417693475
3318,Bahamas,2011,366568.0,8311566260.03648,-22.219632291591,-25.3002318190078,-21.113417693475
3319,Bahrain,2011,1278269.0,51341141014.8994,-21.3952919004103,-27.531196066405,-21.113417693475
3320,Bangladesh,2011,153911916.0,395684471605.039,-22.5995769595971,-23.3561683383887,-21.113417693475
3321,Barbados,2011,280601.0,4322618069.64079,-21.7632407006481,-25.3941443566118,-21.113417693475
3322,Belarus,2011,9473172.0,157283909016.623,-21.699997155157,-23.1868523090759,-21.113417693475
3323,Belgium,2011,11047744.0,455704997289.374,-22.269512834473,-24.7225128247024,-21.113417693475
3324,Belize,2011,329192.0,2589828754.99832,-22.1841909970568,-23.0085826045475,-21.113417693475
3325,Benin,2011,9460802.0,17227124154.8024,-21.8816615885209,-22.6151986668737,-21.113417693475
3326,Bermuda,2011,64564.0,3550019929.12843,-22.2665902338181,-23.54510939854425,-21.113417693475
3327,Bhutan,2011,740510.0,5039821055.27253,-22.6515188791153,-24.4750201302148,-21.113417693475
3328,Bolivia,2011,10078343.0,56423836722.3622,-21.9482227516759,-22.410416442301,-21.113417693475
3329,Bosnia and Herzegovina,2011,3688865.0,36495497234.9909,-21.1489496256832,-23.5544306321207,-21.113417693475
3330,Botswana,2011,2051339.0,28491602186.8884,-22.6890278510142,-21.736933605156,-21.113417693475
3331,Brazil,2011,198686688.0,2974955344832.28,-22.6697334188571,-23.5052327190171,-21.113417693475
3332,British Virgin Islands,2011,27901.0,1503717880211.811,-22.45305962832435,-24.9595876259224,-21.113417693475
3333,Brunei Darussalam,2011,394013.0,32480415591.3426,-22.2363858377916,-26.4139425328277,-21.113417693475
3334,Bulgaria,2011,7348328.0,115193278718.973,-21.5550450630416,-23.7749156531947,-21.113417693475
3335,Burkina Faso,2011,16081904.0,23684080409.0061,-23.0953515821303,-21.6748301583971,-21.113417693475
3336,Burundi,2011,9043508.0,6977151645.62124,-24.0854516868866,-22.2072424533919,-21.113417693475
3337,Cambodia,2011,14537886.0,38652011936.303,-22.7119193959596,-22.6984788818415,-21.113417693475
3338,Cameroon,2011,20520447.0,55215701705.029,-22.6155852762509,-20.5631758854492,-21.113417693475
3339,Canada,2011,34342780.0,1427466965184.4,-21.6864698978258,-23.9346073592408,-21.113417693475
3340,Cape Verde,2011,508067.0,3044224922.25246,-22.321748017342,-24.5218182012993,-21.113417693475
3341,Cayman Islands,2011,56579.0,2823463451.74062,-22.8648758535205,-21.5683593081253,-21.113417693475
3342,Central African Republic,2011,4476153.0,4080711501.63792,-23.408003689699,-18.6149004149513,-21.113417693475
3343,Chad,2011,12288651.0,22904148162.6154,-24.4733511189661,-21.5816421238596,-21.113417693475
3344,Chile,2011,17153357.0,348602266871.581,-22.2262817699198,-24.6084682958788,-21.113417693475
3345,China,2011,1344130000.0,13957939641687.6,-21.1068716081621,-24.2107660448453,-21.113417693475
3346,Colombia,2011,46406646.0,533512971123.156,-22.7273302122873,-23.904800518605,-21.113417693475
3347,Comoros,2011,706569.0,999520790.689932,-22.7210684323049,-23.7310103419643,-21.113417693475
3348,Cook Islands,2011,2653521.5,31316565795.79372,-22.77825054224655,-23.97887278596185,-21.113417693475
3349,Costa Rica,2011,4600474.0,61633610800.8975,-22.8354326521882,-24.2267352299594,-21.113417693475
3350,Cote d'Ivoire,2011,20895311.0,52476906028.6953,-22.7729593887148,-23.5977177391173,-21.113417693475
3351,Croatia,2011,4280622.0,88627632084.4396,-22.2537838927198,-24.2799724782752,-21.113417693475
3352,Cuba,2011,11354651.0,214295446757.753,-22.6667038263775,-24.7233954282105,-21.113417693475
3353,Curacao,2011,150831.0,121269166933.5255,-22.3512725851959,-25.03802173833675,-21.113417693475
3354,Cyprus,2011,1124835.0,28242887109.2981,-22.0358413440143,-25.352648048463,-21.113417693475
3355,Czech Republic,2011,10496088.0,302260233093.211,-21.7126660609629,-24.7376540728502,-21.113417693475
3356,Dem. Rep. Congo,2011,66713597.0,42019985292.7179,-23.518607836563,-21.4979669003805,-21.113417693475
3357,Denmark,2011,5570572.0,247352304134.257,-22.470661741904,-24.6339085034531,-21.113417693475
3358,Djibouti,2011,865937.0,2342710799.37195,-22.3239619848962,-22.9199705630828,-21.113417693475
3359,Dominica,2011,71718.0,726828064.904923,-22.4580522787652,-24.5506154033525,-21.113417693475
3360,Dominican Republic,2011,10027095.0,113515770428.131,-22.3921337482951,-24.2104691814616,-21.113417693475
3361,Ecuador,2011,15177355.0,150664137576.237,-22.130464889237,-24.0224190727683,-21.113417693475
3362,Egypt,2011,85897561.0,843842460027.439,-22.1367738141724,-24.5925405598219,-21.113417693475
3363,El Salvador,2011,6192560.0,45998442862.0993,-22.6543254887186,-24.0370538553316,-21.113417693475
3364,Equatorial Guinea,2011,994290.0,34166939303.2501,-22.6058251887809,-28.1811156361583,-21.113417693475
3365,Eritrea,2011,5930000.0,6759000000.0,-23.1362069962373,-21.6868006891322,-21.113417693475
3366,Estonia,2011,1327439.0,32579417513.6826,-21.3202758661306,-23.4399391769705,-21.113417693475
3367,Ethiopia,2011,90046756.0,104704865663.231,-23.3066741125235,-21.6072975720794,-21.113417693475
3368,Faeroe Islands,2011,48608.0,71967730130.8952,-23.0409590427004,-22.29249641344473,-21.113417693475
3369,Falkland Islands,2011,457847.0,39230594598.5594,-22.7752439728773,-22.97769525481007,-21.113417693475
3370,Fiji,2011,867086.0,6493459066.2236,-22.5095289030542,-23.6628940961754,-21.113417693475
3371,Finland,2011,5388272.0,219213912532.236,-22.1035745532058,-23.9833788659901,-21.113417693475
3372,France,2011,65342776.0,2447562936718.01,-22.7576262438154,-24.7827148995002,-21.113417693475
3373,French Guiana,2011,32806309.5,1640699591388.561,-22.5991053864662,-24.8574243674086,-21.113417693475
3374,French Polynesia,2011,269843.0,833836246059.1116,-22.440584529117,-24.932133835317,-21.113417693475
3375,Gabon,2011,1697101.0,26972900729.6627,-22.2820636717678,-25.0068433032254,-21.113417693475
3376,Gambia,2011,1746363.0,2680483729.05378,-22.5144418985343,-22.4570138357229,-21.113417693475
3377,Georgia,2011,3875000.0,28345977228.4492,-22.1660232075486,-23.4189908633599,-21.113417693475
3378,Germany,2011,80274983.0,3427141297691.63,-22.2429782719347,-24.979615183927,-21.113417693475
3379,Ghana,2011,25121796.0,85526138706.1051,-22.6504711464415,-23.4894095893182,-21.113417693475
3380,Gibraltar,2011,33405.0,187911426250.424,-22.30136936753785,-24.0004958332902,-21.113417693475
3381,Greece,2011,11104899.0,290296713794.743,-21.9522675886342,-24.5115820772622,-21.113417693475
3382,Greenland,2011,56890.0,145737871167.6573,-22.1076587909279,-25.17473753250675,-21.113417693475
3383,Grenada,2011,105075.0,1179028540.57174,-22.2630499932216,-25.8378929877513,-21.113417693475
3384,Guadeloupe,2011,132376.5,34891915018.77316,-22.4669242836043,-25.1658079665952,-21.113417693475
3385,Guam,2011,159678.0,68604801496.97457,-22.670798573987,-24.4937229454391,-21.113417693475
3386,Guatemala,2011,14948919.0,102317687975.176,-22.8746728643697,-23.821637924283,-21.113417693475
3387,Guinea,2011,11035170.0,13396928289.8999,-22.2968077320564,-21.8700794579702,-21.113417693475
3388,Guinea-Bissau,2011,1596154.0,2370210330.5228,-22.990751747991,-21.9638998254855,-21.113417693475
3389,Guyana,2011,749100.0,4593641613.95101,-21.6709301346749,-22.5468077256126,-21.113417693475
3390,Haiti,2011,10145054.0,15849403538.3438,-22.6577480755351,-22.9369128032597,-21.113417693475
3391,Holy See,2011,9248327.0,24820306980.87695,-22.34176266986865,-23.03725160735725,-21.113417693475
3392,Honduras,2011,8351600.0,33791210423.4101,-22.0257772642022,-23.1375904114548,-21.113417693475
3393,Hong Kong,2011,7071600.0,354187869989.884,-22.16550117104655,-23.76254381086495,-21.113417693475
3394,Hungary,2011,9971727.0,226649222435.243,-22.3052250778909,-24.3874972102751,-21.113417693475
3395,Iceland,2011,319014.0,12590157375.6909,-22.5936911696409,-24.5922406660346,-21.113417693475
3396,India,2011,1247236029.0,5781843853973.66,-21.8929116630731,-23.8181231595273,-21.113417693475
3397,Indonesia,2011,245707511.0,2171518784772.08,-22.3739263981875,-23.8931967699969,-21.113417693475
3398,Iran,2011,75491582.0,1349501772422.72,-21.5831763393739,-24.8417381741619,-21.113417693475
3399,Iraq,2011,31727053.0,420751532114.547,-21.8757751550905,-25.2838833400065,-21.113417693475
3400,Ireland,2011,4576794.0,208138908591.928,-22.4705383606988,-23.9093030044434,-21.113417693475
3401,Isle of Man,2011,80759.0,222609528820.086,-22.2048374368822,-24.8704492483795,-21.113417693475
3402,Israel,2011,7765800.0,237080149048.244,-21.9391365130656,-25.8315954923156,-21.113417693475
3403,Italy,2011,59379449.0,2158285220782.75,-22.4075897765598,-25.388882478906,-21.113417693475
3404,Jamaica,2011,2829493.0,22917372413.292,-21.8151029852809,-24.4706288688077,-21.113417693475
3405,Japan,2011,127833000.0,4573186804907.29,-22.0684477172959,-26.1862143048537,-21.113417693475
3406,Jordan,2011,7574943.0,69797089967.4539,-21.9085883601439,-25.1567952327959,-21.113417693475
3407,Kazakhstan,2011,16556600.0,352286473300.142,-21.093551073913,-24.281068069405,-21.113417693475
3408,Kenya,2011,42486839.0,108633362952.274,-22.804756314787,-22.5347414560565,-21.113417693475
3409,Kiribati,2011,104656.0,178593470.642087,-21.7766091552975,-24.5079235630327,-21.113417693475
3410,Kosovo,2011,1791000.0,14726312524.7371,-21.79566582137005,-25.98051624476625,-21.113417693475
3411,Kuwait,2011,3191051.0,247177337169.866,-21.8147224874426,-27.4531089264998,-21.113417693475
3412,Kyrgyzstan,2011,5514600.0,16105958461.3669,-21.4587319630696,-22.9523276322281,-21.113417693475
3413,Laos,2011,6333487.0,26882227109.4378,-23.530361265068,-23.152342740611,-21.113417693475
3414,Latvia,2011,2059709.0,40660287490.5389,-22.385516117121,-23.5991835928809,-21.113417693475
3415,Lebanon,2011,4588368.0,72014278181.3865,-21.9442124100855,-25.4198009549682,-21.113417693475
3416,Lesotho,2011,2064166.0,5174665953.49384,-21.521041892795,-22.7505909340396,-21.113417693475
3417,Liberia,2011,4070167.0,2988830566.66257,-21.9342864218448,-23.1433181098765,-21.113417693475
3418,Libya,2011,6193501.0,69323000000.0,-21.3136729853299,-24.5099503799205,-21.113417693475
3419,Liechtenstein,2011,36264.0,69264176047.85559,-21.9010707898773,-24.08127458674135,-21.113417693475
3420,Lithuania,2011,3028115.0,69205352095.7112,-22.4884685944247,-23.6525987935622,-21.113417693475
3421,Luxembourg,2011,518347.0,47349962821.7466,-22.1679713208859,-25.6054123075957,-21.113417693475
3422,Macao,2011,549439.0,64148196571.8922,-21.9026391003405,-24.9649796659309,-21.113417693475
3423,Macedonia,2011,2072383.0,24064082356.9501,-21.6373068797951,-24.3245470242661,-21.113417693475
3424,Madagascar,2011,21743949.0,29735787033.419,-23.2664786568303,-21.9331213953616,-21.113417693475
3425,Malawi,2011,15627618.0,16427533195.5102,-23.3568729040882,-22.34010704369,-21.113417693475
3426,Malaysia,2011,28635128.0,624786298313.787,-21.8404479043353,-24.9901518823553,-21.113417693475
3427,Maldives,2011,377000.0,4194858489.01499,-22.1716138956147,-27.8161736819875,-21.113417693475
3428,Mali,2011,15540989.0,29134739169.0792,-24.0519077369087,-21.5635187822703,-21.113417693475
3429,Malta,2011,416268.0,11974071551.1388,-22.2621035460665,-26.2707904701473,-21.113417693475
3430,Marshall Islands,2011,52542.0,183971631.11967,-21.3072874469841,-26.6312645869813,-21.113417693475
3431,Martinique,2011,1885107.0,6359970736.425084,-21.84338904307105,-24.42658865747425,-21.113417693475
3432,Mauritania,2011,3717672.0,12535969841.7305,-22.379490639158,-22.2219127279672,-21.113417693475
3433,Mauritius,2011,1252404.0,20742028226.4255,-22.4634441462987,-24.9980266300382,-21.113417693475
3434,Mayotte,2011,60171210.5,958500120176.2428,-22.28071083017025,-24.67063295171105,-21.113417693475
3435,Mexico,2011,119090017.0,1896258212126.06,-22.0979775140418,-24.3432392733839,-21.113417693475
3436,Micronesia,2011,103468.0,352882555.847251,-21.7943381272611,-23.7559807540935,-21.113417693475
3437,Moldova,2011,3559986.0,14877946210.3745,-21.3070946767555,-23.5057792255128,-21.113417693475
3438,Monaco,2011,37497.0,19702154180.31695,-21.2349700720842,-22.63134567394205,-21.113417693475
3439,Mongolia,2011,2761516.0,24526362150.2594,-21.1628454674129,-21.7569121223713,-21.113417693475
3440,Montenegro,2011,620079.0,8974058270.35582,-21.9854397566909,-24.871458526225,-21.113417693475
3441,Montserrat,2011,16739451.0,116004344253.6244,-22.03442255091945,-24.4162669789782,-21.113417693475
3442,Morocco,2011,32858823.0,223034630236.893,-22.083405345148,-23.9610754317314,-21.113417693475
3443,Mozambique,2011,24939005.0,23811739934.0183,-22.697308795665,-21.5629770534303,-21.113417693475
3444,Myanmar,2011,50553031.0,197076675497.924,-23.8503397716521,-23.0423641616576,-21.113417693475
3445,Namibia,2011,2215621.0,19322996884.943,-22.4833351349115,-21.9597491933183,-21.113417693475
3446,Nauru,2011,10057.0,73811352.8729015,-21.3283276700777,-25.4122277601544,-21.113417693475
